timestamp, lvl, ground_vel, total_world_vel, body_vel_x, body_vel_y, body_vel_z
5314.372, 1, 437.27242145761, 738.27049123082, 738.24363413498, -1.6220765608216, 6.193110096216
5316.405, 1, 437.92366931442, 739.13113228256, 739.10572896838, -1.5175351496242, 6.8404811338013
5318.435, 1, 439.16150551758, 741.28206346452, 741.28931884492, -1.6452820357537, -1.6486577612121
5320.464, 1, 439.48527968005, 741.84435819168, 741.83577204372, -2.510452977033, 3.2259248499173
5322.488, 1, 439.96121662965, 742.57994346611, 742.56378007317, -2.605798610333, 5.0908626651318
5324.515, 1, 440.95486282437, 744.29202291385, 744.25224995301, -2.2275715687373, 8.5532476646747
5326.518, 1, 442.30275829633, 746.54698127838, 745.85462983596, -0.74445283329275, -31.830999736837
5328.579, 1, 440.7155632286, 744.91670528325, 744.6287096724, -2.215108109716, -19.737167563444
5330.589, 1, 438.62999106141, 741.60388013677, 741.56589454227, -2.7363290372363, 5.6511045808025
5332.612, 1, 439.13513253693, 741.2542838427, 741.20465814306, -5.9825265167606, 6.5379143523782
5334.657, 1, 439.98719138919, 742.61662973664, 742.58965016536, -3.9395275539162, 6.3073696361076
5336.68, 1, 441.42722499038, 745.37541475679, 745.33136370778, 1.6467671475148, 9.5182726830274
5338.698, 1, 443.43050605732, 748.63815355416, 748.54737095744, 1.5154261751227, 12.581444988776
5340.759, 1, 445.35534893237, 752.52755386231, 752.48831979959, -0.30006350320076, 9.4830040340403
5342.803, 1, 447.80641782491, 757.54890414848, 757.50574068337, -0.73657795834162, 10.464810714558
5364.598, 3, 0.0, 0.0, 607.61154855643, 0.0, 0.0
5366.644, 3, 363.19767394117, 613.48536105954, 613.43769417141, 11.046456660954, 5.2352701661016
5368.703, 3, 370.7366816436, 626.7054133933, 626.64289528104, 11.811147497827, 3.4958132785605
5370.732, 3, 377.02262759647, 638.79519754466, 638.74013423601, 11.68873079249, -2.858103422528
5372.778, 3, 383.70958186664, 648.66671029079, 648.57136489176, 12.933226992125, 4.1102295384835
5374.822, 3, 388.84011078169, 657.22707858693, 657.19832418731, 7.6927157573854, -5.6819518313338
5376.837, 3, 391.92701692352, 661.59084467352, 660.65675820085, 7.4723821795416, -34.43673926987
5378.851, 3, 393.61114592231, 664.33840190227, 663.92613721105, 18.511074080189, -14.83243324519
5380.896, 3, 377.90906100277, 651.41895600833, 649.92259266316, 15.925090823318, -39.991583968502
5382.948, 3, 370.08003038593, 640.03038964049, 639.90655084174, 9.2909613634736, -3.1622769534438
5384.993, 3, 357.06139939432, 625.72302763709, 618.72192733451, 23.797010284838, -89.248592848397
5387.048, 3, 319.77951405481, 590.37260298129, 584.12012089224, -9.4571792301386, -83.914099920379
5389.076, 3, 270.47690530915, 550.85115962136, 549.13764998498, -17.463853741982, -37.393343545666
5391.088, 3, 275.10716231446, 525.86167822704, 525.32347976644, 11.871615588701, -17.280432880214
5393.114, 3, 262.4063385153, 494.55626327617, 485.75312187702, 24.107008054589, -88.708958781677
61.232, 3, 0.0, 0.0, 607.61154855643, 0.0, 0.0
63.239, 3, 362.98944138193, 612.98856014398, 612.94617660192, 11.18501999696, 3.4909363918457
65.248, 3, 370.59743014638, 626.5749473959, 626.55010759465, 9.6580925097604, -3.2553942895205
67.252, 3, 376.8042529028, 637.7032865987, 637.65901182381, 11.016376195499, 0.047145146567497
81.239, 2, 0.0, 0.0, 607.61154855643, 0.0, 0.0
83.242, 2, 363.07171652757, 613.26700348539, 613.30904286395, -0.61986996829862, 5.2050961581816
85.25, 2, 370.75515839454, 626.07406440611, 625.9431093318, -0.66627603995364, -14.96576986945
131.479, 2, 0.0, 0.0, 607.61154855643, 0.0, 0.0
133.495, 2, 362.93734935031, 612.73174392279, 612.80174457343, -0.61346973275569, 0.52666027419927
135.506, 2, 369.66705954526, 623.92171297422, 623.93955222935, -0.66276453692525, -6.3065493763935
137.507, 2, 374.33021687752, 631.96826751288, 631.98997132593, -0.65281654368809, 4.565791850925
139.521, 2, 379.08241621507, 640.20443910214, 640.24561968632, -0.98718427695653, 2.2652211684852
141.522, 2, 383.76604060999, 648.73470019132, 647.71219906925, -3.9422182083003, 37.096303895567
143.529, 2, 387.35321131262, 655.04700834198, 652.40492513553, 16.404458467823, 56.871489647251
145.544, 2, 391.93807042996, 666.62984870976, 666.45808795579, -14.164902932308, 9.9072670238165
147.561, 2, 399.0332250174, 673.8952731062, 673.28386502905, -0.7206596557042, -29.033431177104
149.581, 2, 395.73116930188, 669.77562101375, 666.02375621505, 16.990183242684, -68.071032912804
151.599, 2, 390.66956077478, 661.33379245153, 661.13621262917, -3.5887895728373, -15.239612603961
153.602, 2, 389.03693993829, 658.39617554354, 658.00332714477, -3.1763517804685, -22.094983352385
155.61, 2, 387.55758186954, 655.36833308311, 654.89478713126, -4.309034580666, -24.22149669173
157.636, 2, 387.71934432711, 654.74438333267, 654.29148537898, -13.08256747028, -20.46991900334
