timestamp, lvl, ground_vel, total_world_vel, body_vel_x, body_vel_y, body_vel_z
220.939, 1, 0.0, 0.0, 438.83056284631, 0.0, 0.0
222.98, 1, 264.23189681122, 446.41934269258, 443.63799847925, 44.711605740815, -23.215443050379
225.008, 1, 272.65735369812, 460.24715377641, 458.72345074048, 29.622827463978, -24.003642876911
227.045, 1, 277.92584457519, 469.29780344222, 466.99009765868, 36.526223990693, -29.234260201429
229.057, 1, 279.65731810891, 473.59445100658, 472.33371262395, 33.644879001208, -9.1105316517155
231.091, 1, 283.82123238625, 479.33018959868, 478.14613231058, 31.423710960157, -13.188972163836
233.11, 1, 286.25692116217, 483.18109307274, 480.15057653946, -9.5455154129475, -53.299689866691
235.119, 1, 289.34094251308, 488.76854970915, 479.3849626045, 70.09475761146, -64.528449000613
237.155, 1, 282.42029237565, 483.37039386084, 480.32089517125, 53.771350934184, -6.4854681605021
239.158, 1, 286.90045806447, 484.25786379761, 482.26834235649, 29.717458495474, 32.763747961268
241.195, 1, 292.48575413939, 494.62222283203, 492.9443645928, 39.728517766539, -11.378846111044
243.215, 1, 298.80920766362, 504.68642813563, 503.11257354322, 31.124291198855, -25.545852748641
245.224, 1, 301.23385411899, 508.70311176668, 506.20248351613, 37.713402578963, -33.500335934681
247.236, 1, 303.39144785808, 512.20876309619, 510.93770401496, 36.12653393713, -4.2725151668265
249.28, 1, 307.19407928193, 518.55194315016, 517.45226264716, 34.080314512822, -3.9129941061888
251.321, 1, 310.33398112505, 524.52226172004, 522.55448005286, 12.513538820641, -43.877450866612
253.348, 1, 313.6663400408, 529.41374786881, 526.53802056324, 46.30982238045, -30.120633203583
255.383, 1, 315.04629754541, 531.85041802222, 530.48652381591, 35.333489500209, 14.928902193816
257.385, 1, 318.95421344824, 538.73429285788, 537.54984363652, 35.962307974564, 5.3830575296174
259.399, 1, 323.57246623728, 546.1245338007, 543.86422060035, 31.648742926978, -38.334622574423
261.446, 1, 324.07772800073, 547.49397245046, 546.22229286954, 35.617943277475, 11.77113442689
284.518, 2, 0.0, 0.0, 438.83056284631, 0.0, 0.0
286.533, 2, 263.83808069176, 445.45304224646, 443.10007265969, 45.971611010709, -6.6699609866672
288.54, 2, 272.83909840937, 461.60037713952, 459.3944208921, 31.167445699709, -33.466136968597
290.582, 2, 279.16215144933, 471.20038632027, 469.14022884239, 35.887458153327, -26.145765914965
292.59, 2, 280.76532714628, 475.60674245237, 473.92532115285, 34.17650592601, -21.034144475327
294.59, 2, 284.93731672128, 481.14910950954, 479.98000720337, 33.847297767101, -3.1332474918935
296.637, 2, 288.17517019169, 486.3663084397, 483.69886923526, 34.516566123271, -37.637766579165
298.655, 2, 289.11237656973, 489.30519036811, 487.15856823954, 31.274302421669, -33.436256369458
300.698, 2, 289.78793652056, 490.60998470354, 489.29698401656, 36.04572454519, 1.4806193101397
302.711, 2, 293.73237300387, 495.79321798712, 494.35751532625, 35.243097963376, 14.669568808199
304.74, 2, 299.08855300998, 505.24000708992, 503.92804879737, 33.261024753624, 16.404589876278
311.627, 3, 0.0, 0.0, 438.83056284631, 0.0, 0.0
313.665, 3, 263.54790216536, 444.84508079709, 442.48134502424, 44.647201681219, -13.100007462164
315.689, 3, 271.03202596279, 457.40755435872, 455.43991545038, 30.47760386655, -30.212383334683
317.735, 3, 276.35516769165, 466.5382374293, 465.28675458352, 34.801471367936, 1.110309173185
319.737, 3, 282.8638413202, 477.47905220855, 470.50468411759, 32.424501821592, -74.52932519768
321.778, 3, 277.88567385146, 473.30046933667, 469.86347729433, 33.212908181618, -46.004148003751
323.813, 3, 272.68123556972, 467.77027121391, 465.94107003421, 32.39743993932, -25.283548548815
325.835, 3, 270.40173773448, 463.64917813914, 462.33039519704, 34.482499211707, -4.5404428973292
327.842, 3, 271.87135288874, 462.6213919566, 461.28516713742, 34.852956339462, -4.67716396067
329.858, 3, 274.52464399233, 464.64550784965, 463.3304929634, 34.932049087839, -4.1066214268038
331.884, 3, 278.27727723158, 469.77776641019, 468.47435671678, 35.263195763478, -3.4094188158477
343.98, 4, 0.0, 0.0, 438.83056284631, 0.0, 0.0
345.993, 4, 263.68501773, 445.28380851436, 443.1726948794, 43.906064836585, 3.8207561078718
348.016, 4, 272.92913905513, 463.03882719792, 461.87366710935, 33.565642713291, -5.6578474517573
350.034, 4, 279.44240216816, 471.80772391188, 467.70655921307, 35.399624047076, -51.100184564672
352.049, 4, 275.39669674073, 470.463595834, 469.05377490384, 35.982795792516, 5.9090691232292
354.093, 4, 278.34254254609, 472.4612135822, 471.16414354907, 33.283860582503, -11.314782976876
362.839, 5, 0.0, 0.0, 438.83056284631, 0.0, 0.0
364.878, 5, 263.349776412, 444.44680469865, 441.38083521892, 44.74916220361, -27.636506958229
366.908, 5, 268.84588389307, 454.03534456261, 452.02630900254, 33.183865829851, -27.485358796615
447.319, 5, 270.03080485882, 456.39014394768, 454.18458372746, 36.528322368454, -26.522753515642
449.33, 5, 273.88920333946, 463.0815037096, 461.12944207423, 15.030629999669, -39.874523422711
451.344, 5, 274.53253622102, 465.03364349124, 462.39387080987, 37.497274144249, -32.362038514712
453.376, 5, 274.09313626242, 465.9179065237, 463.93393936902, 39.590075795977, -16.821811609881
455.388, 5, 277.4800880278, 469.50684150307, 468.64002462508, 24.162974277209, 16.118279415223
457.402, 5, 282.51608736232, 476.93284405369, 475.40154083794, 37.159453313315, 10.756360537695
459.433, 5, 288.32112996042, 486.76820226482, 485.45535990151, 35.391961471097, 8.8200386915837
